cartodb_id,the_geom,site_id,name,street,plaque_location,type,town,prov,reason_for_designation,latitude_wgs84,longitude_wgs84,cartodb_georef_status
827,0101000020E6100000124E0B5EF47952C0B81E85EB51C84640,1927,Légaré Mill,232-236 Saint-Eustache Street,<Null>,Historic Sites,Saint-Eustache,Quebec,Building type erected during the development of seigneuries with the colonial agricultural economy,45.558019,-73.896087,true
905,0101000020E61000005F29CB10C7EC53C08733BF9A03604640,2142,Mission of St. Ignace II,<Null>,<Null>,Historic Sites,Waubaushene,Ontario,"Destruction of Saint Ignace II and nearby Saint-Louis sealed the fate of the Huron- Wendat confederacy, leading to the abandonment of their traditional homeland",44.723202,-79.718285,true
976,0101000020E6100000B9533A58FF5D5CC0581CCEFC6AC64A40,2368,Athabasca Trail,<Null>,<Null>,Historic Events,Edmonton,Alberta,"161km portage, Edmonton to Athabasca River, established 1875 by Hudson's Bay Company",53.55,-113.466667,true
965,0101000020E6100000B9533A58FF5D5CC0581CCEFC6AC64A40,2357,Alberta Field Force,<Null>,<Null>,Historic Events,Edmonton,Alberta,Led by Major-General Strange during the Northwest Rebellion 1885,53.55,-113.466667,true
19,0101000020E6100000B9533A58FF5D5CC0581CCEFC6AC64A40,19,Fort Edmonton III,"10,900 97th Avenue",near Provincial Legistature Buildings,Historic Sites,Edmonton,Alberta,"After 1825, the most important depot in the trade system between Fort Garry and Fort Vancouver; site of 1831 Hudson's Bay Company post",53.533984,-113.50642,true
952,0101000020E6100000B9533A58FF5D5CC0581CCEFC6AC64A40,2344,Government House,"12845, 102 Avenue",,Historic Sites,Edmonton,Alberta,,53.542294,-113.544056,true
307,0101000020E6100000BAF770C971D753C054008C67D04C4640,347,Mnjikaning Fish Weirs,<Null>,<Null>,Historic Sites,Atherley,Ontario,"Largest and best preserved wooden fish weirs known in eastern North America, in use from about 3300 B.C.",44.603862,-79.369236,true
922,0101000020E6100000E84D452A8C6952C0A01A2FDD24C24640,2204,Model City of Mount Royal,<Null>,<Null>,Historic Sites,Mont-Royal,Quebec,"Remarkable synthesis of urban renewal movements of the early 20th century, reflecting the influence of the City Beautiful, Garden City and Garden Suburb movements",45.516563,-73.644847,true
1165,0101000020E610000087DC0C37E06353C0CFBD874B8E134640,2557,Fort de Lévis,Highway 2,<Null>,Historic Events,Johnstown,Ontario,"Location of last stand of France in Canada, 1760",44.751892,-75.451846,true
234,0101000020E610000097900F7A361B50C031B1F9B836944640,264,Sir Frederick Borden Residence,9752 Main Street,<Null>,Historic Sites,Canning,Nova Scotia,"Shingle style residence of prominent Canadian politician, 1902; Queen Anne Style",45.15801,-64.425904,true
761,0101000020E6100000361FD7868AF951C050E449D235B34640,1789,Granada Theatre,53 Wellington Street North,<Null>,Historic Sites,Sherbrooke,Quebec,"Magnificent atmospheric theatre, style of cinema popular from the 1920's through the 1930's",45.402272,-71.891075,true
144,0101000020E61000000B462575021250C016139B8F6BEF4640,161,Tonge's Island,Highway 2,in Fort Beauséjour National Historic Site,Historic Sites,Aulac,New Brunswick,"Capital of Acadia, 1678-84",45.846973,-64.278849,true
143,0101000020E61000000B462575021250C016139B8F6BEF4640,159,Fort Beauséjour – Fort Cumberland,<Null>,Mounted on building exterior front wall,Historic Sites,Aulac,New Brunswick,"Remnants of 1750-51 French fort; captured by British and New England troops in 1755",45.863618,-64.292126,true
901,0101000020E6100000289B728577B751C06666666666264740,2133,Saint-Joseph-de-Beauce Institutional Ensemble,Avenue du Palais et rue Sainte-Christine,<Null>,Historic Sites,Saint-Joseph-de-Beauce,Quebec,Eloquent illustration of the desire of clergy and parishioners in Quebec to structure life in small towns and villages around Catholic institutions,46.310229,-70.882214,true
538,0101000020E6100000658D7A88463552C083177D0569864640,622,Battle of Eccles Hill,Eccles Hill Road,<Null>,Historic Sites,Frelighsburg,Quebec,"Foiled Fenian invasion, 1870",45.019293,-72.90434,true
720,0101000020E6100000DEB06D5166C350C08CDB68006F894640,849,St. Andrews Historic District,"Harriet, Prince of Wales, Patrick and Augustus Streets","Water Street, east of King",Historic Sites,Saint Andrews,New Brunswick,Distinctive town with surviving 18th-century British colonial plan and classically-inspired architecture,45.073427,-67.052652,true
707,0101000020E6100000DEB06D5166C350C08CDB68006F894640,835,Greenock Church,134 Montague Street,<Null>,Historic Sites,Saint Andrews,New Brunswick,"Fine Palladian style meeting house, 1821-24",45.076728,-67.05378,true
186,0101000020E6100000DEB06D5166C350C08CDB68006F894640,212,St. Andrews Blockhouse,1 Joes Point Road,<Null>,Historic Sites,Saint Andrews,New Brunswick,Restored wooden blockhouse from War of 1812,45.077073,-67.061998,true
185,0101000020E6100000DEB06D5166C350C08CDB68006F894640,211,Charlotte County Court House,123A Frederick Street,<Null>,Historic Sites,Saint Andrews,New Brunswick,Fine early example of Maritime court house,45.07553,-67.049422,true
205,0101000020E610000002D4D4B2B5AE4CC080608E1EBF5B4940,235,Port au Choix,<Null>,<Null>,Historic Sites,Port au Choix,Newfoundland and Labrador,Pre-contact burial and habitation sites,50.69741,-57.38191,true
647,0101000020E61000005A47551344F359C0E7C6F48425624940,751,Fort Qu'Appelle,198 Bay Avenue North,Near the museum,Historic Sites,Fort Qu'Appelle,Saskatchewan,"Hudson's Bay Company fort, negotiation of Treaty nº 4; its role as a main fur trade depot for the latter half of the 19th century",50.771086,-103.798013,true
198,0101000020E610000054008C67D0704AC0F146E6913F844740,225,Colony of Avalon,<Null>,near the entrance to The Downs,Historic Sites,Ferryland,Newfoundland and Labrador,"First English settlement in Canada, 1621",47.023962,-52.884294,true
322,0101000020E61000003737A6272CC353C0FF5BC98E8D884540,365,Battle of Chippawa,Niagara River Parkway,Battle of Chippawa Park,Historic Sites,Chippawa,Ontario,"1814 battle in which American regulars defeat British; War of 1812",43.05265,-79.0241,true
641,0101000020E610000002D9EBDD1F9159C0C80C54C6BFFB4A40,745,Cumberland House,<Null>,<Null>,Historic Sites,Cumberland House,Saskatchewan,"Hudson's Bay Company post established by Samuel Hearne, 1774",53.957495,-102.267539,true
959,0101000020E610000039EE940ED68B54C0300DC347C4344540,2351,Abolition Movement in British North America,135 King Street East,First Baptist Church,Historic Events,Chatham,Ontario,Struggle to abolish slavery in British North America between 1783 and 1860,42.40595,-82.175833,true
743,0101000020E6100000B4E89D0AB8B550C0791F477364534640,874,Seal Cove Smoked Herring Stands,<Null>,<Null>,Historic Sites,"Seal Cove, Grand Manan",New Brunswick,Herring stands and related structures in environment evocative of late 19th-century Atlantic herring fishery,44.651503,-66.839358,false
23,0101000020E61000008D45D3D9C95A5CC0AB5B3D27BDDB4840,23,Territorial Court House,234 23rd Street,On the grounds of the town office,Historic Sites,Fort Macleod,Alberta,"Oldest court house in Alberta, completed in 1904",49.724348,-113.406294,true
22,0101000020E61000008D45D3D9C95A5CC0AB5B3D27BDDB4840,22,Head-Smashed-In Buffalo Jump,Secondary Highway #785,<Null>,Historic Sites,Fort Macleod,Alberta,World Heritage Site - Aboriginal bison drive,49.705575,-113.653126,true
21,0101000020E61000008D45D3D9C95A5CC0AB5B3D27BDDB4840,21,Fort Macleod,Haultain (2nd Ave.),Memorial Park - adjacent to the post office,Historic Sites,Fort Macleod,Alberta,"Important in the early history of the Northwest Mounted Police; 1876-78",49.738387,-113.386967,true
38,0101000020E6100000EC2FBB270F8F5CC000AE64C746444940,40,Bar U Ranch,PO Box 168,<Null>,Historic Sites,Longview,Alberta,"Historic ranch in Alberta foothills, 1883",50.422812,-114.245099,true
142,0101000020E61000004FCC7A31941357C00EF8FC3042804C40,158,York Factory,PO Box 127,<Null>,Historic Sites,York Factory,Manitoba,Hudson's Bay Company's principal fur trade depot from 1684-1870's,57.002805,-92.30474,true
967,0101000020E6100000BF2B82FFADEC52C0548CF337A1B44640,2359,Alouette 1 Satellite Programme,3701 Carling Avenue,Communications Research Centre,Historic Events,Ottawa,Ontario,Enabled Canada to be the third country in the world to design and build a successful satellite,45.34495,-75.882917,true
903,0101000020E6100000BF2B82FFADEC52C0548CF337A1B44640,2135,National Arts Centre,53 Elgin Street,<Null>,Historic Sites,Ottawa,Ontario,Outstanding example of a performing arts centre in Canada for its overall design,45.423311,-75.693399,true
839,0101000020E6100000BF2B82FFADEC52C0548CF337A1B44640,1969,Beechwood Cemetery,280 Beechwood Avenue,<Null>,Historic Sites,Ottawa,Ontario,"Exceptional example of 19th-century rural cemetery design characterized by a naturalistic, pastoral and picturesque landscape",45.445317,-75.66685,true
788,0101000020E6100000BF2B82FFADEC52C0548CF337A1B44640,1838,Central Experimental Farm,930 Carling Avenue,<Null>,Historic Sites,Ottawa,Ontario,Cultural landscape reflecting the 19th-century philosophy of agriculture,45.389283,-75.71,true
704,0101000020E6100000BF2B82FFADEC52C0548CF337A1B44640,832,Confederation Square,<Null>,<Null>,Historic Sites,Ottawa,Ontario,Rare instance in Canada of a large-scale downtown development following the planning tenets of the City Beautiful movement,45.424076,-75.69552,true
413,0101000020E6100000BF2B82FFADEC52C0548CF337A1B44640,484,Victoria Memorial Museum,240 Mcleod Street,<Null>,Historic Sites,Ottawa,Ontario,"Early national museum in Castellated Gothic Revival design, 1905-11",45.412623,-75.688957,true
302,0101000020E6100000FB3A70CE880C53C0452FA3586E9D4640,342,Former Almonte Post Office,73 Mill Street,On exterior façade wall,Historic Sites,Almonte,Ontario,Early federal architecture in a small community,45.225521,-76.195401,true
411,0101000020E6100000BF2B82FFADEC52C0548CF337A1B44640,480,Rideau Hall and Landscaped Grounds,"Mackay Street, Dufferin Road, Lisgar and Princess Avenues",<Null>,Historic Sites,Ottawa,Ontario,"Residence of Governor General, with estate in British Natural style, begun in 1838",45.443893,-75.685853,true
410,0101000020E6100000BF2B82FFADEC52C0548CF337A1B44640,478,Parliament Buildings,Wellington Street,"Entrance to Peace Tower on Centre Block, Parliament Hill",Historic Sites,Ottawa,Ontario,"Seat of Canadian government, Gothic Revival complex, 1859-65",45.424405,-75.699931,true
409,0101000020E6100000BF2B82FFADEC52C0548CF337A1B44640,477,Public Grounds of the Parliament Buildings,Parliament Hill Driveway,"Parliament Hill, west side of Grounds",Historic Sites,Ottawa,Ontario,"Terraced grounds of Canadian Parliament Buildings by Calvert Vaux, 1873-75",45.424405,-75.699931,true
408,0101000020E6100000BF2B82FFADEC52C0548CF337A1B44640,476,Former Ottawa Teachers' College,195 Elgin Street,Inside Regional Municipality of Ottawa-Carleton Headquarters,Historic Sites,Ottawa,Ontario,"Teacher-training institute in eclectic design, Gothic Revival style, 1875",45.419954,-75.690885,true
407,0101000020E6100000BF2B82FFADEC52C0548CF337A1B44640,474,Notre-Dame Roman Catholic Basilica,375 Sussex Drive,<Null>,Historic Sites,Ottawa,Ontario,"Exceptional example of a French inspired Gothic Revival church, 1841-53",45.429909,-75.696203,true
406,0101000020E6100000BF2B82FFADEC52C0548CF337A1B44640,472,Maplelawn & Gardens,529 Richmond Road,<Null>,Historic Sites,Ottawa,Ontario,"Neoclassical residence with walled garden, 1831-34",45.3882,-75.761667,true
405,0101000020E6100000BF2B82FFADEC52C0548CF337A1B44640,471,Laurier House,335 Laurier Avenue East,<Null>,Historic Sites,Ottawa,Ontario,"Second Empire home, built in 1878, of two prime ministers of Canada, Sir Wilfrid Laurier and William Lyon Mackenzie King",45.427759,-75.677976,true
404,0101000020E6100000BF2B82FFADEC52C0548CF337A1B44640,470,John R. Booth Residence,252 Metcalfe Street,<Null>,Historic Sites,Ottawa,Ontario,"Outstanding Queen Anne Revival style residence, 1909",45.416432,-75.692227,true
403,0101000020E6100000BF2B82FFADEC52C0548CF337A1B44640,468,Langevin Block,50-80 Wellington Street,<Null>,Historic Sites,Ottawa,Ontario,"Fine Second Empire building for expanding federal government, 1883-89",45.42354,-75.697151,true
402,0101000020E6100000BF2B82FFADEC52C0548CF337A1B44640,467,Former Geological Survey of Canada Building,541 Sussex Drive,<Null>,Historic Sites,Ottawa,Ontario,First Ottawa home of Geological Survey of Canada,45.426601,-75.693786,true
401,0101000020E6100000BF2B82FFADEC52C0548CF337A1B44640,464,Earnscliffe,140 Sussex Drive,<Null>,Historic Sites,Ottawa,Ontario,"Longtime Ottawa home of Sir John A. Macdonald, Prime Minister of Canada (1867-73, 1878-91), built 1855-57",45.437392,-75.699031,true
400,0101000020E6100000BF2B82FFADEC52C0548CF337A1B44640,463,Former Archives Building,330 Sussex Drive,<Null>,Historic Sites,Ottawa,Ontario,"First national archives, Tudor Revival style, 1904-06",45.430722,-75.698708,true
399,0101000020E6100000BF2B82FFADEC52C0548CF337A1B44640,461,Connaught Building,559 Mackenzie Avenue,<Null>,Historic Sites,Ottawa,Ontario,"Tudor Revival style, 1913-16",45.42666,-75.694834,true
398,0101000020E6100000BF2B82FFADEC52C0548CF337A1B44640,459,Château Laurier,1 Rideau Street,<Null>,Historic Sites,Ottawa,Ontario,"Château style railway hotel, 1908-12",45.425619,-75.695262,true
397,0101000020E6100000BF2B82FFADEC52C0548CF337A1B44640,456,Central Chambers,40-46 Elgin Street and Queen,<Null>,Historic Sites,Ottawa,Ontario,"Fine Queen Anne Revival commercial block, 1890-91",45.423155,-75.695341,true
396,0101000020E6100000BF2B82FFADEC52C0548CF337A1B44640,455,Billings House,2100 Cabot Street,between parking lot and house,Historic Sites,Ottawa,Ontario,"Georgian homestead, 1828",45.389758,-75.672712,true
395,0101000020E6100000BF2B82FFADEC52C0548CF337A1B44640,454,Aberdeen Pavilion,1015 Bank Street / Lansdowne Park,<Null>,Historic Sites,Ottawa,Ontario,"Only large-scale exhibition building in Canada surviving from the 19th century, 1898",45.400067,-75.682794,true
412,0101000020E6100000BF2B82FFADEC52C0548CF337A1B44640,481,Royal Canadian Mint,320 Sussex Drive,<Null>,Historic Sites,Ottawa,Ontario,"Mint designed in Castellated Gothic Revival style, 1905-08",45.431425,-75.69919,true
49,0101000020E6100000894160E5D0105FC083FA96395D3A4B40,52,Fort St. James,PO Box 1148,<Null>,Historic Sites,Fort St. James,British Columbia,"Fur trade post founded by Simon Fraser, 1806; Hudson's Bay Company",54.435204,-124.25659,true
508,0101000020E6100000494BE5ED08D34FC07A8D5DA27A374740,591,Kensington Railway Station (Prince Edward Island),13 Commercial Street,<Null>,Historic Sites,Kensington,Prince Edward Island,Picturesque cobblestone 1904 railway station,46.437894,-63.638829,true
636,0101000020E61000002D3E05C078865AC02EC55565DF5D4A40,740,Batoche,PO Box 999,beside interpretive centre,Historic Sites,Batoche,Saskatchewan,"Métis village; site of 1885 Battle of Batoche; Northwest Rebellion",52.753665,-106.111193,true
2004,0101000020E6100000C095ECD8086051C0533F6F2A52F54740,3396,"Thomas, Louis",<Null>,<Null>,Historic Persons,Cacouna,Quebec,Defender of Maliseet interests and rights,47.918382,-69.507854,true
297,0101000020E6100000DEB06D5166B660C0E8DEC325C7555140,336,Kittigazuit Archaeological Sites,<Null>,<Null>,Historic Sites,Kittigazuit,Northwest Territories,"Beluga hunting, Kittegaryumiut and Mackenzie Delta; largest seasonal gathering of Inuit known in the Canadian Arctic",69.344159,-133.706953,true
956,0101000020E6100000D3D9C9E028B557C07862D68BA1AC5240,2348,1954 Voyage of HMCS Labrador,<Null>,<Null>,Historic Events,Resolute,Nunavut,"First navigation of the Northwest Passage by a deep draft ship, 1954",74.702478,-94.860915,true
285,0101000020E610000026C79DD2C11F6240938C9C853DED42C0,324,King's College,1 College Street,in Chapel on King's College grounds,Historic Sites,Windsor,Nova Scotia,"Anglican college, 1789-1923",44.983898,-64.135984,true
284,0101000020E610000026C79DD2C11F6240938C9C853DED42C0,323,Fort Edward,Water Street,<Null>,Historic Sites,Windsor,Nova Scotia,"Played a role in the struggle for predominance in North America, 1750-1812; oldest blockhouse in Canada, 1750",44.996456,-64.134978,true
